phase,frame_ms,skin_ms,step_ms,graph_ms,path_ms,groups
"6 · Phần phải sang khoang 3 trước",16.6658,9.1468,0.7788,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6670,8.8019,0.7898,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6674,9.2262,0.8116,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6667,8.5520,0.8362,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6664,8.9066,0.7413,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6678,8.8891,1.0634,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6656,8.9399,1.0149,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6667,9.1423,0.9187,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6677,8.4591,0.8606,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6652,8.3698,0.8564,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6677,8.6891,0.8343,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6679,8.6317,0.8162,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6664,9.2947,0.8206,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6662,9.6681,0.8367,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6667,9.4275,0.7682,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6666,9.4895,0.7620,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6672,9.6525,0.8699,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6765,10.0166,0.7848,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6679,9.6876,0.7935,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6715,9.0723,0.8159,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6665,9.1366,0.7679,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6662,9.5400,0.7822,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6662,9.1387,0.8472,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6662,9.2216,0.7683,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6683,9.1183,0.7959,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",26.8128,9.1003,1.1781,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",23.1203,9.3549,1.1988,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6663,9.4029,0.8976,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6692,9.5500,0.9697,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6653,9.1356,0.8532,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6711,9.5639,0.9190,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6630,8.5558,0.8725,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6650,8.8398,0.7316,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6674,9.2365,0.8989,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6666,9.3378,0.7766,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6669,9.3956,0.8577,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6688,9.6243,0.9458,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6796,9.3130,0.9344,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6654,9.0045,1.0998,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6893,9.4042,0.7893,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6551,9.4378,0.7478,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6677,9.6222,0.7645,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6664,9.6805,0.7524,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6657,9.9523,0.7686,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6776,9.7830,0.7294,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6692,9.6739,0.9091,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6635,9.8450,0.9916,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6667,9.9011,0.8739,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6665,9.5289,0.9796,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6681,9.8593,0.8254,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6790,10.1753,0.7649,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6656,9.9280,0.7864,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6658,9.7605,0.7506,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6813,10.0687,0.7378,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6663,9.8760,0.7390,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6667,10.3892,0.7550,0.0000,0.0000,3
"6 · Phần phải sang khoang 3 trước",16.6683,10.2210,0.7945,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6658,10.1314,0.7681,0.0000,0.7714,3
"7 · Phần trái vòng sau bánh răng tới B",16.6673,10.5233,0.8514,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6658,10.7735,0.8351,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6675,10.5984,0.8811,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6692,10.6126,0.8402,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6715,10.7077,0.8595,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6730,10.5149,0.8671,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6680,10.7590,0.9272,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6679,10.6941,0.8530,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6669,10.9742,0.8349,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6667,11.0118,0.8336,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6768,10.9864,0.8521,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6774,11.1445,0.8523,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6822,10.9580,1.1883,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6680,10.8865,0.8724,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6792,10.6744,0.8590,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6810,10.5368,0.8754,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7184,10.1798,1.0359,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6719,10.7054,0.8936,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6924,10.3815,1.0837,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7015,10.7165,0.8638,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6974,10.3201,0.9731,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6911,10.4608,0.9432,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7043,10.2449,0.8248,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6998,9.9569,1.0269,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7038,9.8719,1.0162,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7210,10.0971,1.1870,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7304,10.0996,1.1044,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7270,10.0522,0.9837,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7518,9.1973,1.0919,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7458,9.2347,1.1667,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7451,9.1858,0.9473,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7697,9.2662,1.0051,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7718,9.2682,1.0493,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7994,9.0588,1.0036,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8015,9.2688,0.9971,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8296,8.9450,0.9274,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7642,9.1023,1.0857,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8444,9.0940,0.8774,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8799,9.0229,0.8493,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.9107,8.9257,0.9243,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.9487,8.8615,0.9172,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.9913,8.5294,0.8729,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",17.0313,8.8855,0.8981,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",30.1185,8.5118,1.6925,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6676,8.6629,0.9209,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6674,8.5376,0.9612,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6687,9.0201,0.9331,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6686,9.0801,0.9291,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6650,9.4576,0.8196,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.0199,0.8802,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6778,9.0750,0.9576,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6653,9.1376,0.8380,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6729,9.0470,0.9146,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6675,9.3373,0.9171,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6664,9.1534,0.8829,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6673,9.0611,0.8524,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,7.8016,0.9519,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6666,8.6970,0.8692,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6667,8.6396,0.9212,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6686,8.7725,0.8861,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6648,8.6208,0.8872,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,8.7417,0.9059,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6656,8.8511,1.1114,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6668,8.5991,0.8653,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6706,8.7979,0.8288,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6757,8.7664,0.8437,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6745,8.8037,0.8735,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6787,8.7613,0.9486,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6656,8.9996,0.8289,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6675,8.6804,0.8507,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6660,8.9412,0.8753,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,9.1209,0.8719,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6679,9.6930,0.8503,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6657,9.6316,0.9171,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.6767,0.8990,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6663,10.2523,0.8455,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,10.0475,0.7776,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6676,10.0336,0.9099,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6656,9.8755,0.8474,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6768,10.3766,0.8929,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6749,9.6797,0.8687,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6653,9.3380,0.8494,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6672,9.5787,0.8895,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6688,9.2825,0.9345,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6656,9.1317,0.9534,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6659,9.3891,0.8956,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6684,9.1265,1.0536,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6654,9.3369,0.8392,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6701,9.2059,1.2633,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6667,9.1818,0.9908,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6659,9.1061,1.0396,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6691,9.1791,0.8811,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6663,9.0761,0.9791,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6654,9.3788,0.8902,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6673,9.2905,0.8905,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6657,9.4198,0.8778,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.1906,1.4133,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.1014,0.8596,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6663,9.2085,0.8509,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6676,9.2533,0.8620,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.0869,0.9947,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6756,9.5673,1.1234,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6598,10.5723,1.0110,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6713,9.5574,1.1661,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6658,10.0461,1.1311,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6698,10.2952,0.8963,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6755,10.9037,0.8995,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6793,10.3854,0.8784,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6719,10.1499,0.8678,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6713,10.2287,0.8672,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6674,10.3993,0.8728,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6672,10.3985,0.8804,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6740,10.6010,0.8929,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,10.4819,0.8760,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6955,10.3686,0.8717,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6825,10.5994,0.8837,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6914,10.9167,0.9038,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6984,10.5120,0.9229,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7022,10.6466,0.9509,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6996,10.2871,0.8917,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7171,10.1603,0.8684,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7101,10.1680,0.8880,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7151,9.9924,0.9024,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7217,10.1303,0.8514,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7311,10.0531,0.8839,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7360,10.7039,0.9037,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7506,10.7640,0.9189,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7662,10.9973,0.8931,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7795,10.6174,0.9475,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7955,10.6841,0.9280,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8098,10.7593,1.0660,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8303,10.7366,1.0740,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8518,10.8001,1.0248,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.8721,10.5820,1.0639,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7547,10.6587,1.0387,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7018,10.7075,1.1532,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",31.4310,10.1514,1.7999,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6661,10.3357,0.8507,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6668,10.1792,0.8676,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6671,10.2897,0.8646,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,9.9278,0.8331,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6677,9.9081,0.8580,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6673,9.8769,0.8753,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6656,9.7784,0.8308,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6666,10.0160,0.8626,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6694,9.8858,0.9073,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6644,10.0106,0.8566,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6674,9.9402,0.8429,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6658,9.9403,0.8883,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6668,10.0347,0.8654,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6676,10.2227,0.8629,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6659,9.8667,0.8450,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6675,9.8012,0.8754,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6660,9.7283,0.8680,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6671,10.0365,0.8723,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,9.8731,0.9095,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.6988,0.8920,0.0000,0.3712,3
"7 · Phần trái vòng sau bánh răng tới B",16.6661,9.6349,0.8908,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6684,9.8880,0.8741,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6659,9.4218,0.8394,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,9.7230,0.8959,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6675,9.7807,0.8779,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6668,9.2711,0.8592,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,9.3536,0.8709,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6666,9.1007,0.8473,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6672,9.2923,0.8748,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6687,9.1638,0.9341,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6648,9.2609,0.8409,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6668,8.9691,0.9683,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6669,8.8097,0.8713,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6674,8.5836,0.9365,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6658,8.7134,0.8527,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6662,8.4762,1.2868,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6667,8.4711,0.8484,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6698,8.1508,1.0613,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6659,8.1820,0.9169,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6659,8.1628,0.8196,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6680,8.1267,0.9677,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6656,8.0355,1.0362,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6660,8.3777,1.2575,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6703,8.2099,1.3046,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6632,8.1065,0.9034,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6692,7.9927,1.0304,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6653,8.6669,0.8781,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6663,8.6499,1.0646,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6662,8.6259,0.9387,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6670,8.6825,0.8615,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6684,8.8944,0.9773,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,8.7729,1.0083,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6667,8.6641,0.8439,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6660,8.7025,0.8704,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6690,8.6465,0.9928,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6657,8.6550,1.0334,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6657,8.7530,0.8959,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6669,8.7456,0.9873,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6658,9.0713,0.8306,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6678,8.7996,0.9938,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6683,8.9067,1.0045,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6643,9.0023,0.9154,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6678,8.6686,0.9639,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6671,9.0434,0.8875,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6680,8.9769,1.1383,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6653,9.4714,0.8262,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.7078,8.8211,0.9879,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6633,8.9324,0.8782,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6653,8.9362,0.8661,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6678,9.1993,0.9054,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6700,9.0149,0.8883,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6754,8.8204,0.8879,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6799,9.0493,0.9522,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6677,9.0223,0.8310,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6699,8.8878,0.9246,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6690,9.1610,0.8568,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6677,8.8236,0.9402,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6654,9.1241,1.3068,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6668,9.7170,0.9170,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6669,10.2208,0.9242,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6662,10.2400,0.8668,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6685,9.9222,1.1269,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6823,10.0172,0.9065,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6693,10.0905,1.0988,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6623,10.1720,1.2020,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6665,10.4514,0.8471,0.0000,0.0000,3
"7 · Phần trái vòng sau bánh răng tới B",16.6666,10.2171,0.8399,0.0000,0.0000,3
